timestamp,dimension,iteration,configuration,time
1742778422,400,2,"Transpose Only",0.273916345
1742778423,400,2,"O3 + loop",0.043073617
1742778423,400,2,"O3 + transpose",0.036712843
1742778423,400,3,"Standard",0.274572928
1742778424,400,3,"Transpose Only",0.268632113
1742778424,400,3,"O3 + loop",0.043484636
1742778424,400,3,"O3 + transpose",0.035812512
1742778424,400,4,"Standard",0.269947793
1742778425,400,4,"Transpose Only",0.272442473
1742778425,400,4,"O3 + loop",0.041660996
1742778425,400,4,"O3 + transpose",0.037731277
1742778425,400,5,"Standard",0.270408331
1742778426,400,5,"Transpose Only",0.272171208
1742778426,400,5,"O3 + loop",0.042242709
1742778426,400,5,"O3 + transpose",0.034655094
1742778426,400,6,"Standard",0.273797125
1742778427,400,6,"Transpose Only",0.271409792
1742778427,400,6,"O3 + loop",0.043045331
1742778427,400,6,"O3 + transpose",0.036124984
1742778427,400,7,"Standard",0.273691385
1742778428,400,7,"Transpose Only",0.271002614
1742778428,400,7,"O3 + loop",0.043507614
1742778428,400,7,"O3 + transpose",0.038670718
1742778428,400,8,"Standard",0.270054232
1742778429,400,8,"Transpose Only",0.269965254
1742778429,400,8,"O3 + loop",0.042526546
1742778429,400,8,"O3 + transpose",0.038054365
1742778429,400,9,"Standard",0.281241985
1742778430,400,9,"Transpose Only",0.269811253
1742778430,400,9,"O3 + loop",0.042857736
1742778430,400,9,"O3 + transpose",0.040104641
1742778430,400,10,"Standard",0.270018054
1742778431,400,10,"Transpose Only",0.270572738
1742778431,400,10,"O3 + loop",0.039189154
1742778431,400,10,"O3 + transpose",0.038001914
1742778431,400,11,"Standard",0.275771904
1742778432,400,11,"Transpose Only",0.271001917
1742778432,400,11,"O3 + loop",0.039225891
1742778432,400,11,"O3 + transpose",0.034546350
1742778433,400,12,"Standard",0.275178039
1742778433,400,12,"Transpose Only",0.271400294
1742778433,400,12,"O3 + loop",0.042219311
1742778433,400,12,"O3 + transpose",0.047150215
1742778436,800,1,"Standard",2.568284196
1742778438,800,1,"Transpose Only",2.171813193
1742778439,800,1,"O3 + loop",0.416020640
1742778439,800,1,"O3 + transpose",0.315252089
1742778442,800,2,"Standard",2.513132627
1742778444,800,2,"Transpose Only",2.172769820
1742778445,800,2,"O3 + loop",0.390758434
1742778445,800,2,"O3 + transpose",0.325388583
1742778448,800,3,"Standard",2.496895246
1742778450,800,3,"Transpose Only",2.178166012
1742778451,800,3,"O3 + loop",0.427331525
1742778451,800,3,"O3 + transpose",0.320930719
1742778454,800,4,"Standard",2.464698588
1742778456,800,4,"Transpose Only",2.174396233
1742778457,800,4,"O3 + loop",0.401677924
1742778457,800,4,"O3 + transpose",0.319495261
1742778460,800,5,"Standard",2.463141399
1742778462,800,5,"Transpose Only",2.193614262
1742778463,800,5,"O3 + loop",0.393947903
1742778463,800,5,"O3 + transpose",0.327791352
1742778466,800,6,"Standard",3.114341953
1742778469,800,6,"Transpose Only",2.188010227
1742778469,800,6,"O3 + loop",0.390231759
1742778470,800,6,"O3 + transpose",0.319404468
1742778473,800,7,"Standard",2.610092375
1742778475,800,7,"Transpose Only",2.183216079
1742778475,800,7,"O3 + loop",0.375693277
1742778476,800,7,"O3 + transpose",0.330878432
1742778479,800,8,"Standard",2.805387648
1742778481,800,8,"Transpose Only",2.205790077
1742778482,800,8,"O3 + loop",0.408981846
1742778482,800,8,"O3 + transpose",0.328312864
1742778485,800,9,"Standard",2.729478111
1742778487,800,9,"Transpose Only",2.187078757
1742778488,800,9,"O3 + loop",0.399430907
1742778489,800,9,"O3 + transpose",0.324711121
1742778492,800,10,"Standard",2.879550734
1742778494,800,10,"Transpose Only",2.176717448
1742778494,800,10,"O3 + loop",0.397528347
1742778495,800,10,"O3 + transpose",0.332810398
1742778498,800,11,"Standard",2.551833276
1742778500,800,11,"Transpose Only",2.169012082
1742778500,800,11,"O3 + loop",0.392986603
1742778501,800,11,"O3 + transpose",0.338590578
1742778504,800,12,"Standard",2.605205074
1742778506,800,12,"Transpose Only",2.174725984
1742778506,800,12,"O3 + loop",0.387185960
1742778507,800,12,"O3 + transpose",0.333042135
1742778538,1600,1,"Standard",30.490449627
1742778555,1600,1,"Transpose Only",17.410955836
1742778562,1600,1,"O3 + loop",6.540308631
1742778566,1600,1,"O3 + transpose",2.888261176
1742778596,1600,2,"Standard",30.309817341
1742778614,1600,2,"Transpose Only",17.425410654
1742778621,1600,2,"O3 + loop",6.544910588
1742778624,1600,2,"O3 + transpose",2.869077547
1742778654,1600,3,"Standard",30.347968369
1742778672,1600,3,"Transpose Only",17.420568571
1742778679,1600,3,"O3 + loop",6.597685377
1742778682,1600,3,"O3 + transpose",2.871039015
1742778713,1600,4,"Standard",30.422782687
1742778731,1600,4,"Transpose Only",17.415692875
1742778738,1600,4,"O3 + loop",6.554307310
1742778741,1600,4,"O3 + transpose",2.901561947
1742778771,1600,5,"Standard",30.093762657
1742778789,1600,5,"Transpose Only",17.420463923
1742778796,1600,5,"O3 + loop",6.568468774
1742778799,1600,5,"O3 + transpose",2.873000435
1742778830,1600,6,"Standard",30.246902844
1742778847,1600,6,"Transpose Only",17.421045142
1742778854,1600,6,"O3 + loop",6.543939816
1742778857,1600,6,"O3 + transpose",2.878230352
1742778888,1600,7,"Standard",30.230946582
1742778905,1600,7,"Transpose Only",17.424574510
1742778912,1600,7,"O3 + loop",6.572401942
1742778916,1600,7,"O3 + transpose",2.903228717
1742778946,1600,8,"Standard",30.550184769
1742778964,1600,8,"Transpose Only",17.443244318
1742778971,1600,8,"O3 + loop",6.588802520
1742778974,1600,8,"O3 + transpose",2.898252575
1742779005,1600,9,"Standard",30.226271953
1742779022,1600,9,"Transpose Only",17.421798363
1742779029,1600,9,"O3 + loop",6.549015760
1742779033,1600,9,"O3 + transpose",2.915164300
1742779063,1600,10,"Standard",30.195737401
1742779081,1600,10,"Transpose Only",17.447546618
1742779088,1600,10,"O3 + loop",6.919161147
1742779091,1600,10,"O3 + transpose",2.978540607
1742779122,1600,11,"Standard",30.463562032
1742779140,1600,11,"Transpose Only",17.453204303
1742779147,1600,11,"O3 + loop",6.631300810
1742779150,1600,11,"O3 + transpose",2.923344831
1742779181,1600,12,"Standard",30.891252770
1742779199,1600,12,"Transpose Only",17.462246412
1742779206,1600,12,"O3 + loop",6.635067459
1742779209,1600,12,"O3 + transpose",2.902637657
1742779474,3200,1,"Standard",264.284027472
1742779613,3200,1,"Transpose Only",137.892808907
1742779729,3200,1,"O3 + loop",115.381484094
1742779751,3200,1,"O3 + transpose",20.297450224
1742780020,3200,2,"Standard",268.088308467
1742780159,3200,2,"Transpose Only",138.083137294
1742780276,3200,2,"O3 + loop",116.871804412
1742780298,3200,2,"O3 + transpose",20.294260500
1742780567,3200,3,"Standard",267.993979142
1742780705,3200,3,"Transpose Only",137.895476066
1742780823,3200,3,"O3 + loop",116.203309646
1742780844,3200,3,"O3 + transpose",20.283966644
1742781109,3200,4,"Standard",264.295846500
1742781248,3200,4,"Transpose Only",137.904282584
1742781365,3200,4,"O3 + loop",116.435064413
1742781387,3200,4,"O3 + transpose",20.437046308
1742781662,3200,5,"Standard",267.815251101
1742781801,3200,5,"Transpose Only",137.961730848
1742781919,3200,5,"O3 + loop",116.829064811
1742781941,3200,5,"O3 + transpose",20.915255607
1742782213,3200,6,"Standard",271.332941971
1742782353,3200,6,"Transpose Only",139.008683104
1742782472,3200,6,"O3 + loop",118.634789865
1742782498,3200,6,"O3 + transpose",24.321259302
1742782767,3200,7,"Standard",268.620397409
1742782907,3200,7,"Transpose Only",138.386660896
1742783024,3200,7,"O3 + loop",116.491777330
1742783047,3200,7,"O3 + transpose",21.579761400
1742783318,3200,8,"Standard",270.273139035
1742783457,3200,8,"Transpose Only",138.531537731
1742783581,3200,8,"O3 + loop",122.293281138
1742783603,3200,8,"O3 + transpose",21.826276569
1742783875,3200,9,"Standard",270.224048412
1742784015,3200,9,"Transpose Only",138.993052091
1742784136,3200,9,"O3 + loop",119.565752466
1742784158,3200,9,"O3 + transpose",21.729541469
1742784431,3200,10,"Standard",271.642626991
1742784571,3200,10,"Transpose Only",138.741672621
1742784697,3200,10,"O3 + loop",125.259656124
1742784719,3200,10,"O3 + transpose",21.602680482
1742784992,3200,11,"Standard",271.847229416
1742785132,3200,11,"Transpose Only",138.447089322
1742785254,3200,11,"O3 + loop",121.377430875
1742785277,3200,11,"O3 + transpose",21.839226450
1742785546,3200,12,"Standard",268.781028555
1742785686,3200,12,"Transpose Only",138.566175875
1742785803,3200,12,"O3 + loop",115.909738701
1742785824,3200,12,"O3 + transpose",20.446794860
